path	area	line	sourceLabelId	sourceLabel	action	actionKind	text
original-game/ERB/TIPS関係/TESTMODE.ERB	TIPS関係	4	original-game/ERB/TIPS関係/TESTMODE.ERB:1:TESTMODE	TESTMODE	RETURN	exit	RETURN
original-game/ERB/TIPS関係/TIPS.ERB	TIPS関係	21	original-game/ERB/TIPS関係/TIPS.ERB:4:TIPS_MAIN	TIPS_MAIN	INPUT	pause	INPUT
original-game/ERB/TIPS関係/TIPS.ERB	TIPS関係	42	original-game/ERB/TIPS関係/TIPS.ERB:4:TIPS_MAIN	TIPS_MAIN	RETURN	exit	RETURN 0
original-game/ERB/TIPS関係/TIPS.ERB	TIPS関係	78	original-game/ERB/TIPS関係/TIPS.ERB:50:TIPS_MISSION	TIPS_MISSION	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS.ERB	TIPS関係	172	original-game/ERB/TIPS関係/TIPS.ERB:84:TIPS_ACHIEVEMENT	TIPS_ACHIEVEMENT	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS.ERB	TIPS関係	291	original-game/ERB/TIPS関係/TIPS.ERB:178:TIPS_HINT	TIPS_HINT	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS.ERB	TIPS関係	355	original-game/ERB/TIPS関係/TIPS.ERB:297:TIPS_EXTRACHARA	TIPS_EXTRACHARA	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS.ERB	TIPS関係	376	original-game/ERB/TIPS関係/TIPS.ERB:361:TIPS_PREGNANCY	TIPS_PREGNANCY	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS_BEAUTY.ERB	TIPS関係	16	original-game/ERB/TIPS関係/TIPS_BEAUTY.ERB:4:TIPS_BEAUTY	TIPS_BEAUTY	INPUT	pause	INPUT
original-game/ERB/TIPS関係/TIPS_BEAUTY.ERB	TIPS関係	45	original-game/ERB/TIPS関係/TIPS_BEAUTY.ERB:38:TIPS_BEAUTYPOINT	TIPS_BEAUTYPOINT	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS_BEAUTY.ERB	TIPS関係	67	original-game/ERB/TIPS関係/TIPS_BEAUTY.ERB:51:TIPS_DOWNBEAUTY	TIPS_DOWNBEAUTY	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS_BEAUTY.ERB	TIPS関係	84	original-game/ERB/TIPS関係/TIPS_BEAUTY.ERB:73:TIPS_BEAUTY_RECOVER	TIPS_BEAUTY_RECOVER	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS_BEAUTY.ERB	TIPS関係	98	original-game/ERB/TIPS関係/TIPS_BEAUTY.ERB:90:TIPS_BEAUTYSENSE	TIPS_BEAUTYSENSE	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS_BEAUTY.ERB	TIPS関係	115	original-game/ERB/TIPS関係/TIPS_BEAUTY.ERB:104:TIPS_MAXBEAUTY	TIPS_MAXBEAUTY	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS_CHARACLEAR.ERB	TIPS関係	19	original-game/ERB/TIPS関係/TIPS_CHARACLEAR.ERB:4:TIPS_CHARACLEAR	TIPS_CHARACLEAR	INPUT	pause	INPUT
original-game/ERB/TIPS関係/TIPS_CHARACLEAR.ERB	TIPS関係	67	original-game/ERB/TIPS関係/TIPS_CHARACLEAR.ERB:47:TIPS_RETIRE	TIPS_RETIRE	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS_CHARACLEAR.ERB	TIPS関係	84	original-game/ERB/TIPS関係/TIPS_CHARACLEAR.ERB:73:TIPS_ASSI	TIPS_ASSI	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS_CHARACLEAR.ERB	TIPS関係	104	original-game/ERB/TIPS関係/TIPS_CHARACLEAR.ERB:90:TIPS_LOVE	TIPS_LOVE	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS_CHARACLEAR.ERB	TIPS関係	122	original-game/ERB/TIPS関係/TIPS_CHARACLEAR.ERB:110:TIPS_LEWDNESS	TIPS_LEWDNESS	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS_CHARACLEAR.ERB	TIPS関係	138	original-game/ERB/TIPS関係/TIPS_CHARACLEAR.ERB:128:TIPS_TRUELOVE	TIPS_TRUELOVE	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS_CHARACLEAR.ERB	TIPS関係	154	original-game/ERB/TIPS関係/TIPS_CHARACLEAR.ERB:144:TIPS_PEERLESS	TIPS_PEERLESS	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS_CHARACLEAR.ERB	TIPS関係	170	original-game/ERB/TIPS関係/TIPS_CHARACLEAR.ERB:160:TIPS_SEXFRIEND	TIPS_SEXFRIEND	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS_CHARACLEAR.ERB	TIPS関係	190	original-game/ERB/TIPS関係/TIPS_CHARACLEAR.ERB:176:TIPS_OVERLAP	TIPS_OVERLAP	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS_TALENT.ERB	TIPS関係	15	original-game/ERB/TIPS関係/TIPS_TALENT.ERB:4:TIPS_TALENT	TIPS_TALENT	INPUT	pause	INPUT
original-game/ERB/TIPS関係/TIPS_TALENT.ERB	TIPS関係	54	original-game/ERB/TIPS関係/TIPS_TALENT.ERB:35:TIPS_TALENT_CVAB	TIPS_TALENT_CVAB	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS_TALENT.ERB	TIPS関係	74	original-game/ERB/TIPS関係/TIPS_TALENT.ERB:60:TIPS_TALENT_CVAB_END	TIPS_TALENT_CVAB_END	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS_TALENT.ERB	TIPS関係	92	original-game/ERB/TIPS関係/TIPS_TALENT.ERB:80:TIPS_TALENT_SM	TIPS_TALENT_SM	WAIT	pause	WAIT
original-game/ERB/TIPS関係/TIPS_TALENT.ERB	TIPS関係	112	original-game/ERB/TIPS関係/TIPS_TALENT.ERB:98:TIPS_TALENT_OTHERS	TIPS_TALENT_OTHERS	WAIT	pause	WAIT
original-game/ERB/イベント関係/BLACKGIRL.ERB	イベント関係	155	original-game/ERB/イベント関係/BLACKGIRL.ERB:153:EVENT_BGSEX	EVENT_BGSEX	RETURN	exit	RETURN
original-game/ERB/イベント関係/BLACKGIRL.ERB	イベント関係	157	original-game/ERB/イベント関係/BLACKGIRL.ERB:153:EVENT_BGSEX	EVENT_BGSEX	RETURN	exit	RETURN
original-game/ERB/イベント関係/BLACKGIRL.ERB	イベント関係	159	original-game/ERB/イベント関係/BLACKGIRL.ERB:153:EVENT_BGSEX	EVENT_BGSEX	RETURN	exit	RETURN
original-game/ERB/イベント関係/BLACKGIRL.ERB	イベント関係	443	original-game/ERB/イベント関係/BLACKGIRL.ERB:153:EVENT_BGSEX	EVENT_BGSEX	RETURN	exit	RETURN
original-game/ERB/イベント関係/ENDING.ERB	イベント関係	29	original-game/ERB/イベント関係/ENDING.ERB:7:ENDING_CHECK	ENDING_CHECK	RETURN	exit	RETURN
original-game/ERB/イベント関係/ENDING.ERB	イベント関係	36	original-game/ERB/イベント関係/ENDING.ERB:7:ENDING_CHECK	ENDING_CHECK	QUIT	exit	QUIT
original-game/ERB/イベント関係/ENDING.ERB	イベント関係	39	original-game/ERB/イベント関係/ENDING.ERB:7:ENDING_CHECK	ENDING_CHECK	RETURN	exit	RETURN
original-game/ERB/イベント関係/ENDING.ERB	イベント関係	53	original-game/ERB/イベント関係/ENDING.ERB:47:ENDING_CHECK_2	ENDING_CHECK_2	WAIT	pause	WAIT
original-game/ERB/イベント関係/ENDING.ERB	イベント関係	58	original-game/ERB/イベント関係/ENDING.ERB:47:ENDING_CHECK_2	ENDING_CHECK_2	QUIT	exit	QUIT
original-game/ERB/イベント関係/ENDING.ERB	イベント関係	61	original-game/ERB/イベント関係/ENDING.ERB:47:ENDING_CHECK_2	ENDING_CHECK_2	RETURN	exit	RETURN 1
original-game/ERB/イベント関係/ENDING.ERB	イベント関係	75	original-game/ERB/イベント関係/ENDING.ERB:68:BAD_END	BAD_END	WAIT	pause	WAIT
original-game/ERB/イベント関係/ENDING.ERB	イベント関係	80	original-game/ERB/イベント関係/ENDING.ERB:68:BAD_END	BAD_END	WAIT	pause	WAIT
original-game/ERB/イベント関係/ENDING.ERB	イベント関係	83	original-game/ERB/イベント関係/ENDING.ERB:68:BAD_END	BAD_END	WAIT	pause	WAIT
original-game/ERB/イベント関係/ENDING.ERB	イベント関係	84	original-game/ERB/イベント関係/ENDING.ERB:68:BAD_END	BAD_END	RETURN	exit	RETURN 1
original-game/ERB/イベント関係/ENDING.ERB	イベント関係	95	original-game/ERB/イベント関係/ENDING.ERB:89:BAD_END_2	BAD_END_2	WAIT	pause	WAIT
original-game/ERB/イベント関係/ENDING.ERB	イベント関係	100	original-game/ERB/イベント関係/ENDING.ERB:89:BAD_END_2	BAD_END_2	WAIT	pause	WAIT
original-game/ERB/イベント関係/ENDING.ERB	イベント関係	103	original-game/ERB/イベント関係/ENDING.ERB:89:BAD_END_2	BAD_END_2	WAIT	pause	WAIT
original-game/ERB/イベント関係/ENDING.ERB	イベント関係	104	original-game/ERB/イベント関係/ENDING.ERB:89:BAD_END_2	BAD_END_2	RETURN	exit	RETURN 1
original-game/ERB/イベント関係/ENDING.ERB	イベント関係	160	original-game/ERB/イベント関係/ENDING.ERB:110:NORMAL_END_01	NORMAL_END_01	WAIT	pause	WAIT
original-game/ERB/イベント関係/ENDING.ERB	イベント関係	165	original-game/ERB/イベント関係/ENDING.ERB:110:NORMAL_END_01	NORMAL_END_01	RETURN	exit	RETURN 1
original-game/ERB/イベント関係/ENDING.ERB	イベント関係	176	original-game/ERB/イベント関係/ENDING.ERB:110:NORMAL_END_01	NORMAL_END_01	WAIT	pause	WAIT
original-game/ERB/イベント関係/EVENT_ADDICT.ERB	イベント関係	32	original-game/ERB/イベント関係/EVENT_ADDICT.ERB:7:APHRODISIAC_ADDICT	APHRODISIAC_ADDICT	WAIT	pause	WAIT
original-game/ERB/イベント関係/EVENT_ADDICT.ERB	イベント関係	41	original-game/ERB/イベント関係/EVENT_ADDICT.ERB:7:APHRODISIAC_ADDICT	APHRODISIAC_ADDICT	WAIT	pause	WAIT
original-game/ERB/イベント関係/EVENT_ADDICT.ERB	イベント関係	77	original-game/ERB/イベント関係/EVENT_ADDICT.ERB:68:PRECIPITATE_WITHDRAWAL	PRECIPITATE_WITHDRAWAL	WAIT	pause	WAIT
original-game/ERB/イベント関係/EVENT_ADDICT.ERB	イベント関係	84	original-game/ERB/イベント関係/EVENT_ADDICT.ERB:68:PRECIPITATE_WITHDRAWAL	PRECIPITATE_WITHDRAWAL	INPUT	pause	INPUT
original-game/ERB/イベント関係/EVENT_ADDICT.ERB	イベント関係	88	original-game/ERB/イベント関係/EVENT_ADDICT.ERB:68:PRECIPITATE_WITHDRAWAL	PRECIPITATE_WITHDRAWAL	WAIT	pause	WAIT
original-game/ERB/イベント関係/EVENT_ADDICT.ERB	イベント関係	91	original-game/ERB/イベント関係/EVENT_ADDICT.ERB:68:PRECIPITATE_WITHDRAWAL	PRECIPITATE_WITHDRAWAL	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_ADDICT.ERB	イベント関係	128	original-game/ERB/イベント関係/EVENT_ADDICT.ERB:68:PRECIPITATE_WITHDRAWAL	PRECIPITATE_WITHDRAWAL	WAIT	pause	WAIT
original-game/ERB/イベント関係/EVENT_ADDICT.ERB	イベント関係	168	original-game/ERB/イベント関係/EVENT_ADDICT.ERB:68:PRECIPITATE_WITHDRAWAL	PRECIPITATE_WITHDRAWAL	WAIT	pause	WAIT
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	16	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:4:CHARADEAD_CHECK	CHARADEAD_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	30	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:4:CHARADEAD_CHECK	CHARADEAD_CHECK	WAIT	pause	WAIT
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	94	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:4:CHARADEAD_CHECK	CHARADEAD_CHECK	RETURN	exit	RETURN 1
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	105	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:102:SELF_CHECK	SELF_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	109	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:102:SELF_CHECK	SELF_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	156	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:102:SELF_CHECK	SELF_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	164	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:161:AFTERTRAIN_SEX_CHECK	AFTERTRAIN_SEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	167	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:161:AFTERTRAIN_SEX_CHECK	AFTERTRAIN_SEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	170	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:161:AFTERTRAIN_SEX_CHECK	AFTERTRAIN_SEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	173	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:161:AFTERTRAIN_SEX_CHECK	AFTERTRAIN_SEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	176	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:161:AFTERTRAIN_SEX_CHECK	AFTERTRAIN_SEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	179	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:161:AFTERTRAIN_SEX_CHECK	AFTERTRAIN_SEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	182	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:161:AFTERTRAIN_SEX_CHECK	AFTERTRAIN_SEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	185	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:161:AFTERTRAIN_SEX_CHECK	AFTERTRAIN_SEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	205	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:161:AFTERTRAIN_SEX_CHECK	AFTERTRAIN_SEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	242	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:161:AFTERTRAIN_SEX_CHECK	AFTERTRAIN_SEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	274	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:161:AFTERTRAIN_SEX_CHECK	AFTERTRAIN_SEX_CHECK	RETURN	exit	RETURN 1
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	282	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:279:AFTERTRAIN_ANALSEX_CHECK	AFTERTRAIN_ANALSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	285	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:279:AFTERTRAIN_ANALSEX_CHECK	AFTERTRAIN_ANALSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	288	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:279:AFTERTRAIN_ANALSEX_CHECK	AFTERTRAIN_ANALSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	291	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:279:AFTERTRAIN_ANALSEX_CHECK	AFTERTRAIN_ANALSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	294	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:279:AFTERTRAIN_ANALSEX_CHECK	AFTERTRAIN_ANALSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	314	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:279:AFTERTRAIN_ANALSEX_CHECK	AFTERTRAIN_ANALSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	351	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:279:AFTERTRAIN_ANALSEX_CHECK	AFTERTRAIN_ANALSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	385	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:279:AFTERTRAIN_ANALSEX_CHECK	AFTERTRAIN_ANALSEX_CHECK	RETURN	exit	RETURN 1
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	394	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:390:AFTERTRAIN_LESBIANSEX_CHECK	AFTERTRAIN_LESBIANSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	397	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:390:AFTERTRAIN_LESBIANSEX_CHECK	AFTERTRAIN_LESBIANSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	400	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:390:AFTERTRAIN_LESBIANSEX_CHECK	AFTERTRAIN_LESBIANSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	403	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:390:AFTERTRAIN_LESBIANSEX_CHECK	AFTERTRAIN_LESBIANSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	406	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:390:AFTERTRAIN_LESBIANSEX_CHECK	AFTERTRAIN_LESBIANSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	409	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:390:AFTERTRAIN_LESBIANSEX_CHECK	AFTERTRAIN_LESBIANSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	451	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:390:AFTERTRAIN_LESBIANSEX_CHECK	AFTERTRAIN_LESBIANSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	510	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:390:AFTERTRAIN_LESBIANSEX_CHECK	AFTERTRAIN_LESBIANSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	624	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:390:AFTERTRAIN_LESBIANSEX_CHECK	AFTERTRAIN_LESBIANSEX_CHECK	RETURN	exit	RETURN 1
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	632	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:629:AFTERTRAIN_MASTURBATION_CHECK	AFTERTRAIN_MASTURBATION_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	635	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:629:AFTERTRAIN_MASTURBATION_CHECK	AFTERTRAIN_MASTURBATION_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	638	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:629:AFTERTRAIN_MASTURBATION_CHECK	AFTERTRAIN_MASTURBATION_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	641	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:629:AFTERTRAIN_MASTURBATION_CHECK	AFTERTRAIN_MASTURBATION_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	646	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:629:AFTERTRAIN_MASTURBATION_CHECK	AFTERTRAIN_MASTURBATION_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	684	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:629:AFTERTRAIN_MASTURBATION_CHECK	AFTERTRAIN_MASTURBATION_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	723	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:629:AFTERTRAIN_MASTURBATION_CHECK	AFTERTRAIN_MASTURBATION_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	781	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:629:AFTERTRAIN_MASTURBATION_CHECK	AFTERTRAIN_MASTURBATION_CHECK	RETURN	exit	RETURN 1
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	789	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:786:AFTERTRAIN_BEASTSEX_CHECK	AFTERTRAIN_BEASTSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	792	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:786:AFTERTRAIN_BEASTSEX_CHECK	AFTERTRAIN_BEASTSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	795	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:786:AFTERTRAIN_BEASTSEX_CHECK	AFTERTRAIN_BEASTSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	798	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:786:AFTERTRAIN_BEASTSEX_CHECK	AFTERTRAIN_BEASTSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	801	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:786:AFTERTRAIN_BEASTSEX_CHECK	AFTERTRAIN_BEASTSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	804	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:786:AFTERTRAIN_BEASTSEX_CHECK	AFTERTRAIN_BEASTSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	807	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:786:AFTERTRAIN_BEASTSEX_CHECK	AFTERTRAIN_BEASTSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	846	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:786:AFTERTRAIN_BEASTSEX_CHECK	AFTERTRAIN_BEASTSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	883	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:786:AFTERTRAIN_BEASTSEX_CHECK	AFTERTRAIN_BEASTSEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	920	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:786:AFTERTRAIN_BEASTSEX_CHECK	AFTERTRAIN_BEASTSEX_CHECK	RETURN	exit	RETURN 1
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	928	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:925:AFTERTRAIN_TENTACLESEX_CHECK	AFTERTRAIN_TENTACLESEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	931	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:925:AFTERTRAIN_TENTACLESEX_CHECK	AFTERTRAIN_TENTACLESEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	934	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:925:AFTERTRAIN_TENTACLESEX_CHECK	AFTERTRAIN_TENTACLESEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	937	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:925:AFTERTRAIN_TENTACLESEX_CHECK	AFTERTRAIN_TENTACLESEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	940	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:925:AFTERTRAIN_TENTACLESEX_CHECK	AFTERTRAIN_TENTACLESEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	943	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:925:AFTERTRAIN_TENTACLESEX_CHECK	AFTERTRAIN_TENTACLESEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	946	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:925:AFTERTRAIN_TENTACLESEX_CHECK	AFTERTRAIN_TENTACLESEX_CHECK	RETURN	exit	RETURN 0
original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB	イベント関係	949	original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:925:AFTERTRAIN_TENTACLESEX_CHECK	AFTERTRAIN_TENTACLESEX_CHECK	RETURN	exit	RETURN 0
